task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
77,Background Textures,3,2,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,,,,,,,,,,9,,,,KITCHEN SCENE4 put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it tb 9,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_tb_9
78,Background Textures,4,1,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,12,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 12,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_12
79,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,14,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 14,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_14
80,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,15,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 15,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_15
81,Background Textures,4,1,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,17,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 17,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_17
82,Background Textures,4,1,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,19,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 19,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_19
83,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,2,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 2,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_2
84,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,22,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 22,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_22
85,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,23,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 23,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_23
86,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,24,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 24,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_24
87,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,25,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 25,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_25
88,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,26,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 26,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_26
89,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,27,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 27,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_27
90,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,28,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 28,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_28
91,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,3,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 3,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_3
92,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,4,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 4,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_4
93,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,5,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 5,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_5
94,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,6,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 6,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_6
95,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,7,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 7,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_7
96,Background Textures,4,1,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,8,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 8,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_8
97,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,9,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it table 9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_9
98,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,11,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it tb 11,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_tb_11
99,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,15,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it tb 15,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_tb_15
100,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,16,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it tb 16,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_tb_16
101,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,18,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it tb 18,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_tb_18
102,Background Textures,4,1,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,20,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it tb 20,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_tb_20
103,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,21,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it tb 21,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_tb_21
104,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,7,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it tb 7,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_tb_7
105,Background Textures,5,0,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,,,,,,,,,,9,,,,KITCHEN SCENE6 put the yellow and white mug in the microwave and close it,put the yellow and white mug in the microwave and close it tb 9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_tb_9
106,Background Textures,4,1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,1,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_1
107,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,10,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 10,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_10
108,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,12,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 12,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_12
109,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,13,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 13,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_13
110,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,15,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 15,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_15
111,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,16,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 16,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_16
112,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,17,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 17,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_17
113,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,19,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 19,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_19
114,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,2,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 2,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_2
115,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,21,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 21,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_21
116,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,22,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 22,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_22
117,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,23,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 23,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_23
118,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,24,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 24,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_24
119,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,27,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 27,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_27
120,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,28,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 28,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_28
121,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,3,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 3,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_3
122,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,5,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 5,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_5
123,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,7,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 7,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_7
124,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,9,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove table 9,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_9
125,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,10,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove tb 10,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_tb_10
126,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,12,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove tb 12,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_tb_12
127,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,14,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove tb 14,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_tb_14
128,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,15,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove tb 15,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_tb_15
129,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,17,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove tb 17,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_tb_17
130,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,18,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove tb 18,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_tb_18
131,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,19,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove tb 19,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_tb_19
132,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,2,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove tb 2,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_tb_2
133,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,20,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove tb 20,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_tb_20
134,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,21,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove tb 21,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_tb_21
135,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,3,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove tb 3,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_tb_3
136,Background Textures,5,0,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,,,,,,,,,,9,,,,KITCHEN SCENE8 put both moka pots on the stove,put both moka pots on the stove tb 9,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_tb_9
137,Background Textures,2,3,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,,,,,,,,,,1,,,,LIVING ROOM SCENE1 put both the alphabet soup and the cream cheese box in the basket,put both the alphabet soup and the cream cheese box in the basket table 1,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_table_1
138,Background Textures,4,1,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,,,,,,,,,,12,,,,LIVING ROOM SCENE1 put both the alphabet soup and the cream cheese box in the basket,put both the alphabet soup and the cream cheese box in the basket table 12,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_table_12
139,Background Textures,3,2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,,,,,,,,,,16,,,,LIVING ROOM SCENE1 put both the alphabet soup and the cream cheese box in the basket,put both the alphabet soup and the cream cheese box in the basket table 16,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_table_16
140,Background Textures,2,3,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,,,,,,,,,,24,,,,LIVING ROOM SCENE1 put both the alphabet soup and the cream cheese box in the basket,put both the alphabet soup and the cream cheese box in the basket table 24,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_table_24
141,Background Textures,3,2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,,,,,,,,,,28,,,,LIVING ROOM SCENE1 put both the alphabet soup and the cream cheese box in the basket,put both the alphabet soup and the cream cheese box in the basket table 28,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_table_28
