task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
94,Background Textures,1,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,16,,,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate tb 16,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_tb_16
95,Background Textures,3,2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,17,,,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate tb 17,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_tb_17
96,Background Textures,2,3,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,19,,,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate tb 19,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_tb_19
97,Background Textures,2,3,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,21,,,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate tb 21,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_tb_21
98,Background Textures,1,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,22,,,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate tb 22,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_tb_22
99,Background Textures,1,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,7,,,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate tb 7,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_tb_7
100,Background Textures,2,3,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,9,,,,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate tb 9,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_tb_9
101,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,1,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate table 1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_table_1
102,Background Textures,2,3,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,10,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate table 10,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_table_10
103,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,12,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate table 12,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_table_12
104,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,13,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate table 13,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_table_13
105,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,21,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate table 21,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_table_21
106,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,22,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate table 22,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_table_22
107,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,23,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate table 23,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_table_23
108,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,9,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate table 9,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_table_9
109,Background Textures,2,3,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,10,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate tb 10,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_tb_10
110,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,12,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate tb 12,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_tb_12
111,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,14,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate tb 14,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_tb_14
112,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,15,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate tb 15,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_tb_15
113,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,17,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate tb 17,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_tb_17
114,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,18,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate tb 18,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_tb_18
115,Background Textures,2,3,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,19,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate tb 19,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_tb_19
116,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,2,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate tb 2,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_tb_2
117,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,20,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate tb 20,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_tb_20
118,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,21,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate tb 21,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_tb_21
119,Background Textures,2,3,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,3,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate tb 3,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_tb_3
120,Background Textures,2,3,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,9,,,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate tb 9,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_tb_9
121,Background Textures,2,3,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,,,,,,,,,,1,,,,pick up the black bowl next to the plate and place it on the plate,pick up the black bowl next to the plate and place it on the plate table 1,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_table_1
122,Background Textures,2,3,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,,,,,,,,,,12,,,,pick up the black bowl next to the plate and place it on the plate,pick up the black bowl next to the plate and place it on the plate table 12,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_table_12
123,Background Textures,2,3,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,,,,,,,,,,16,,,,pick up the black bowl next to the plate and place it on the plate,pick up the black bowl next to the plate and place it on the plate table 16,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_table_16
124,Background Textures,3,2,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,,,,,,,,,,24,,,,pick up the black bowl next to the plate and place it on the plate,pick up the black bowl next to the plate and place it on the plate table 24,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_table_24
125,Background Textures,3,2,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,,,,,,,,,,3,,,,pick up the black bowl next to the plate and place it on the plate,pick up the black bowl next to the plate and place it on the plate table 3,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_table_3
126,Background Textures,2,3,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,,,,,,,,,,7,,,,pick up the black bowl next to the plate and place it on the plate,pick up the black bowl next to the plate and place it on the plate table 7,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_table_7
127,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,1,,,,pick up the black bowl next to the ramekin and place it on the plate,pick up the black bowl next to the ramekin and place it on the plate table 1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_table_1
128,Background Textures,3,2,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,10,,,,pick up the black bowl next to the ramekin and place it on the plate,pick up the black bowl next to the ramekin and place it on the plate table 10,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_table_10
129,Background Textures,1,4,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,12,,,,pick up the black bowl next to the ramekin and place it on the plate,pick up the black bowl next to the ramekin and place it on the plate table 12,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_table_12
130,Background Textures,2,3,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,13,,,,pick up the black bowl next to the ramekin and place it on the plate,pick up the black bowl next to the ramekin and place it on the plate table 13,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_table_13
131,Background Textures,3,2,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,3,,,,pick up the black bowl next to the ramekin and place it on the plate,pick up the black bowl next to the ramekin and place it on the plate table 3,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_table_3
132,Background Textures,3,2,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,9,,,,pick up the black bowl next to the ramekin and place it on the plate,pick up the black bowl next to the ramekin and place it on the plate table 9,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_table_9
133,Background Textures,4,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,19,,,,pick up the black bowl next to the ramekin and place it on the plate,pick up the black bowl next to the ramekin and place it on the plate tb 19,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_tb_19
134,Background Textures,2,3,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,,,,,,,,,,20,,,,pick up the black bowl next to the ramekin and place it on the plate,pick up the black bowl next to the ramekin and place it on the plate tb 20,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_tb_20
