task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
139,Background Textures,3,2,put_the_bowl_on_top_of_the_cabinet,,,,,,,,,,10,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet table 10,put_the_bowl_on_top_of_the_cabinet_table_10
140,Background Textures,2,3,put_the_bowl_on_top_of_the_cabinet,,,,,,,,,,12,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet table 12,put_the_bowl_on_top_of_the_cabinet_table_12
141,Background Textures,4,1,put_the_bowl_on_top_of_the_cabinet,,,,,,,,,,13,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet table 13,put_the_bowl_on_top_of_the_cabinet_table_13
142,Background Textures,4,1,put_the_bowl_on_top_of_the_cabinet,,,,,,,,,,19,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet table 19,put_the_bowl_on_top_of_the_cabinet_table_19
143,Background Textures,3,2,put_the_bowl_on_top_of_the_cabinet,,,,,,,,,,3,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet table 3,put_the_bowl_on_top_of_the_cabinet_table_3
144,Background Textures,3,2,put_the_bowl_on_top_of_the_cabinet,,,,,,,,,,9,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet table 9,put_the_bowl_on_top_of_the_cabinet_table_9
145,Background Textures,2,3,put_the_bowl_on_top_of_the_cabinet,,,,,,,,,,1,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet tb 1,put_the_bowl_on_top_of_the_cabinet_tb_1
146,Background Textures,2,3,put_the_bowl_on_top_of_the_cabinet,,,,,,,,,,19,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet tb 19,put_the_bowl_on_top_of_the_cabinet_tb_19
147,Background Textures,2,3,put_the_bowl_on_top_of_the_cabinet,,,,,,,,,,2,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet tb 2,put_the_bowl_on_top_of_the_cabinet_tb_2
148,Background Textures,2,3,put_the_bowl_on_top_of_the_cabinet,,,,,,,,,,20,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet tb 20,put_the_bowl_on_top_of_the_cabinet_tb_20
149,Background Textures,4,1,put_the_bowl_on_top_of_the_cabinet,,,,,,,,,,21,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet tb 21,put_the_bowl_on_top_of_the_cabinet_tb_21
150,Background Textures,3,2,put_the_bowl_on_top_of_the_cabinet,,,,,,,,,,3,,,,put the bowl on top of the cabinet,put the bowl on top of the cabinet tb 3,put_the_bowl_on_top_of_the_cabinet_tb_3
151,Background Textures,4,1,put_the_cream_cheese_in_the_bowl,,,,,,,,,,1,,,,put the cream cheese in the bowl,put the cream cheese in the bowl table 1,put_the_cream_cheese_in_the_bowl_table_1
152,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,11,,,,put the cream cheese in the bowl,put the cream cheese in the bowl table 11,put_the_cream_cheese_in_the_bowl_table_11
153,Background Textures,4,1,put_the_cream_cheese_in_the_bowl,,,,,,,,,,12,,,,put the cream cheese in the bowl,put the cream cheese in the bowl table 12,put_the_cream_cheese_in_the_bowl_table_12
154,Background Textures,4,1,put_the_cream_cheese_in_the_bowl,,,,,,,,,,13,,,,put the cream cheese in the bowl,put the cream cheese in the bowl table 13,put_the_cream_cheese_in_the_bowl_table_13
155,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,21,,,,put the cream cheese in the bowl,put the cream cheese in the bowl table 21,put_the_cream_cheese_in_the_bowl_table_21
156,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,22,,,,put the cream cheese in the bowl,put the cream cheese in the bowl table 22,put_the_cream_cheese_in_the_bowl_table_22
157,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,23,,,,put the cream cheese in the bowl,put the cream cheese in the bowl table 23,put_the_cream_cheese_in_the_bowl_table_23
158,Background Textures,4,1,put_the_cream_cheese_in_the_bowl,,,,,,,,,,26,,,,put the cream cheese in the bowl,put the cream cheese in the bowl table 26,put_the_cream_cheese_in_the_bowl_table_26
159,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,27,,,,put the cream cheese in the bowl,put the cream cheese in the bowl table 27,put_the_cream_cheese_in_the_bowl_table_27
160,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,3,,,,put the cream cheese in the bowl,put the cream cheese in the bowl table 3,put_the_cream_cheese_in_the_bowl_table_3
161,Background Textures,4,1,put_the_cream_cheese_in_the_bowl,,,,,,,,,,4,,,,put the cream cheese in the bowl,put the cream cheese in the bowl table 4,put_the_cream_cheese_in_the_bowl_table_4
162,Background Textures,4,1,put_the_cream_cheese_in_the_bowl,,,,,,,,,,5,,,,put the cream cheese in the bowl,put the cream cheese in the bowl table 5,put_the_cream_cheese_in_the_bowl_table_5
163,Background Textures,3,2,put_the_cream_cheese_in_the_bowl,,,,,,,,,,7,,,,put the cream cheese in the bowl,put the cream cheese in the bowl table 7,put_the_cream_cheese_in_the_bowl_table_7
164,Background Textures,3,2,put_the_cream_cheese_in_the_bowl,,,,,,,,,,8,,,,put the cream cheese in the bowl,put the cream cheese in the bowl table 8,put_the_cream_cheese_in_the_bowl_table_8
165,Background Textures,3,2,put_the_cream_cheese_in_the_bowl,,,,,,,,,,9,,,,put the cream cheese in the bowl,put the cream cheese in the bowl table 9,put_the_cream_cheese_in_the_bowl_table_9
166,Background Textures,4,1,put_the_cream_cheese_in_the_bowl,,,,,,,,,,1,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 1,put_the_cream_cheese_in_the_bowl_tb_1
167,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,10,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 10,put_the_cream_cheese_in_the_bowl_tb_10
168,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,11,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 11,put_the_cream_cheese_in_the_bowl_tb_11
169,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,12,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 12,put_the_cream_cheese_in_the_bowl_tb_12
170,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,13,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 13,put_the_cream_cheese_in_the_bowl_tb_13
171,Background Textures,4,1,put_the_cream_cheese_in_the_bowl,,,,,,,,,,14,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 14,put_the_cream_cheese_in_the_bowl_tb_14
172,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,15,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 15,put_the_cream_cheese_in_the_bowl_tb_15
173,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,16,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 16,put_the_cream_cheese_in_the_bowl_tb_16
174,Background Textures,4,1,put_the_cream_cheese_in_the_bowl,,,,,,,,,,17,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 17,put_the_cream_cheese_in_the_bowl_tb_17
175,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,18,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 18,put_the_cream_cheese_in_the_bowl_tb_18
176,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,19,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 19,put_the_cream_cheese_in_the_bowl_tb_19
177,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,20,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 20,put_the_cream_cheese_in_the_bowl_tb_20
178,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,21,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 21,put_the_cream_cheese_in_the_bowl_tb_21
179,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,22,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 22,put_the_cream_cheese_in_the_bowl_tb_22
180,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,6,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 6,put_the_cream_cheese_in_the_bowl_tb_6
181,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,8,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 8,put_the_cream_cheese_in_the_bowl_tb_8
182,Background Textures,5,0,put_the_cream_cheese_in_the_bowl,,,,,,,,,,9,,,,put the cream cheese in the bowl,put the cream cheese in the bowl tb 9,put_the_cream_cheese_in_the_bowl_tb_9
183,Background Textures,3,2,put_the_wine_bottle_on_the_rack,,,,,,,,,,1,,,,put the wine bottle on the rack,put the wine bottle on the rack table 1,put_the_wine_bottle_on_the_rack_table_1
184,Background Textures,2,3,put_the_wine_bottle_on_the_rack,,,,,,,,,,10,,,,put the wine bottle on the rack,put the wine bottle on the rack table 10,put_the_wine_bottle_on_the_rack_table_10
185,Background Textures,2,3,put_the_wine_bottle_on_the_rack,,,,,,,,,,11,,,,put the wine bottle on the rack,put the wine bottle on the rack table 11,put_the_wine_bottle_on_the_rack_table_11
186,Background Textures,5,0,put_the_wine_bottle_on_the_rack,,,,,,,,,,12,,,,put the wine bottle on the rack,put the wine bottle on the rack table 12,put_the_wine_bottle_on_the_rack_table_12
187,Background Textures,3,2,put_the_wine_bottle_on_the_rack,,,,,,,,,,13,,,,put the wine bottle on the rack,put the wine bottle on the rack table 13,put_the_wine_bottle_on_the_rack_table_13
188,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,14,,,,put the wine bottle on the rack,put the wine bottle on the rack table 14,put_the_wine_bottle_on_the_rack_table_14
189,Background Textures,1,4,put_the_wine_bottle_on_the_rack,,,,,,,,,,15,,,,put the wine bottle on the rack,put the wine bottle on the rack table 15,put_the_wine_bottle_on_the_rack_table_15
190,Background Textures,3,2,put_the_wine_bottle_on_the_rack,,,,,,,,,,16,,,,put the wine bottle on the rack,put the wine bottle on the rack table 16,put_the_wine_bottle_on_the_rack_table_16
191,Background Textures,2,3,put_the_wine_bottle_on_the_rack,,,,,,,,,,17,,,,put the wine bottle on the rack,put the wine bottle on the rack table 17,put_the_wine_bottle_on_the_rack_table_17
192,Background Textures,5,0,put_the_wine_bottle_on_the_rack,,,,,,,,,,18,,,,put the wine bottle on the rack,put the wine bottle on the rack table 18,put_the_wine_bottle_on_the_rack_table_18
193,Background Textures,5,0,put_the_wine_bottle_on_the_rack,,,,,,,,,,19,,,,put the wine bottle on the rack,put the wine bottle on the rack table 19,put_the_wine_bottle_on_the_rack_table_19
194,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,2,,,,put the wine bottle on the rack,put the wine bottle on the rack table 2,put_the_wine_bottle_on_the_rack_table_2
195,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,20,,,,put the wine bottle on the rack,put the wine bottle on the rack table 20,put_the_wine_bottle_on_the_rack_table_20
196,Background Textures,3,2,put_the_wine_bottle_on_the_rack,,,,,,,,,,22,,,,put the wine bottle on the rack,put the wine bottle on the rack table 22,put_the_wine_bottle_on_the_rack_table_22
197,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,23,,,,put the wine bottle on the rack,put the wine bottle on the rack table 23,put_the_wine_bottle_on_the_rack_table_23
198,Background Textures,5,0,put_the_wine_bottle_on_the_rack,,,,,,,,,,24,,,,put the wine bottle on the rack,put the wine bottle on the rack table 24,put_the_wine_bottle_on_the_rack_table_24
199,Background Textures,3,2,put_the_wine_bottle_on_the_rack,,,,,,,,,,25,,,,put the wine bottle on the rack,put the wine bottle on the rack table 25,put_the_wine_bottle_on_the_rack_table_25
200,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,26,,,,put the wine bottle on the rack,put the wine bottle on the rack table 26,put_the_wine_bottle_on_the_rack_table_26
201,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,27,,,,put the wine bottle on the rack,put the wine bottle on the rack table 27,put_the_wine_bottle_on_the_rack_table_27
202,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,28,,,,put the wine bottle on the rack,put the wine bottle on the rack table 28,put_the_wine_bottle_on_the_rack_table_28
203,Background Textures,2,3,put_the_wine_bottle_on_the_rack,,,,,,,,,,3,,,,put the wine bottle on the rack,put the wine bottle on the rack table 3,put_the_wine_bottle_on_the_rack_table_3
204,Background Textures,3,2,put_the_wine_bottle_on_the_rack,,,,,,,,,,5,,,,put the wine bottle on the rack,put the wine bottle on the rack table 5,put_the_wine_bottle_on_the_rack_table_5
205,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,6,,,,put the wine bottle on the rack,put the wine bottle on the rack table 6,put_the_wine_bottle_on_the_rack_table_6
206,Background Textures,5,0,put_the_wine_bottle_on_the_rack,,,,,,,,,,7,,,,put the wine bottle on the rack,put the wine bottle on the rack table 7,put_the_wine_bottle_on_the_rack_table_7
207,Background Textures,5,0,put_the_wine_bottle_on_the_rack,,,,,,,,,,8,,,,put the wine bottle on the rack,put the wine bottle on the rack table 8,put_the_wine_bottle_on_the_rack_table_8
208,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,9,,,,put the wine bottle on the rack,put the wine bottle on the rack table 9,put_the_wine_bottle_on_the_rack_table_9
209,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,1,,,,put the wine bottle on the rack,put the wine bottle on the rack tb 1,put_the_wine_bottle_on_the_rack_tb_1
210,Background Textures,3,2,put_the_wine_bottle_on_the_rack,,,,,,,,,,10,,,,put the wine bottle on the rack,put the wine bottle on the rack tb 10,put_the_wine_bottle_on_the_rack_tb_10
211,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,11,,,,put the wine bottle on the rack,put the wine bottle on the rack tb 11,put_the_wine_bottle_on_the_rack_tb_11
212,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,12,,,,put the wine bottle on the rack,put the wine bottle on the rack tb 12,put_the_wine_bottle_on_the_rack_tb_12
213,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,13,,,,put the wine bottle on the rack,put the wine bottle on the rack tb 13,put_the_wine_bottle_on_the_rack_tb_13
214,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,14,,,,put the wine bottle on the rack,put the wine bottle on the rack tb 14,put_the_wine_bottle_on_the_rack_tb_14
215,Background Textures,3,2,put_the_wine_bottle_on_the_rack,,,,,,,,,,15,,,,put the wine bottle on the rack,put the wine bottle on the rack tb 15,put_the_wine_bottle_on_the_rack_tb_15
216,Background Textures,5,0,put_the_wine_bottle_on_the_rack,,,,,,,,,,16,,,,put the wine bottle on the rack,put the wine bottle on the rack tb 16,put_the_wine_bottle_on_the_rack_tb_16
217,Background Textures,3,2,put_the_wine_bottle_on_the_rack,,,,,,,,,,17,,,,put the wine bottle on the rack,put the wine bottle on the rack tb 17,put_the_wine_bottle_on_the_rack_tb_17
218,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,18,,,,put the wine bottle on the rack,put the wine bottle on the rack tb 18,put_the_wine_bottle_on_the_rack_tb_18
219,Background Textures,5,0,put_the_wine_bottle_on_the_rack,,,,,,,,,,19,,,,put the wine bottle on the rack,put the wine bottle on the rack tb 19,put_the_wine_bottle_on_the_rack_tb_19
220,Background Textures,2,3,put_the_wine_bottle_on_the_rack,,,,,,,,,,20,,,,put the wine bottle on the rack,put the wine bottle on the rack tb 20,put_the_wine_bottle_on_the_rack_tb_20
221,Background Textures,4,1,put_the_wine_bottle_on_the_rack,,,,,,,,,,21,,,,put the wine bottle on the rack,put the wine bottle on the rack tb 21,put_the_wine_bottle_on_the_rack_tb_21
222,Background Textures,5,0,put_the_wine_bottle_on_the_rack,,,,,,,,,,22,,,,put the wine bottle on the rack,put the wine bottle on the rack tb 22,put_the_wine_bottle_on_the_rack_tb_22
